OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
267,388,No.,387,Square.,no_start,"[multiple students] Rhombus.
[teacher] Or a –
[student] Square.
[teacher] No. <<<
[student] Parallelogram.
[teacher] Parallelogram.",True,0.8,Student says 'Square' (incorrect shape identification). Teacher says just 'No.' One-word dismissal. Another student immediately provides the correct answer.
267,397,No.,396,Right here?,no_start,"[student] Oh, okay.
[teacher] So where would you form a rectangle?
[student] Right here?
[teacher] No. <<<
[student] That would equal a trapezoid.
[teacher] Do you have any ideas, Student M?",True,0.75,Student says 'Right here?' about where to form a rectangle. Teacher says just 'No.' One-word dismissal without explaining why that location doesn't work.
297,237,No.,236,Area?,no_start,"[teacher] Well here’s one right here.
[teacher] All right. With your cube what are you going to find first? Who can tell me? With your cube.
[student] Area?
[teacher] No. <<<
[multiple students] Perimeter.
[teacher] Perimeter? Perimeter is measure in what type of units?",True,0.7,"Student says 'Area?' for what to find first with a cube. Teacher says just 'No.' One-word dismissal, and other students provide the answer."
315,411,No it’s not.,410,It’s on the top.,no_start,"[student] No.
[teacher] That’s not fixed. No that’s not on a corner that’s in a line. The corners
[student] It’s on the top.
[teacher] No it’s not. <<<
[student] Oh.
[teacher] Isn’t this a corner? Not here that’s not a corner, that’s not a corner. You have to write them right on the corners. So when I go over I know exactly where you are can you fix those please?",True,0.7,Student says 'It's on the top' about coordinate placement. Teacher says 'No it's not.' Brief dismissal. Teacher does follow up in the next turn with explanation but the immediate response is just a dismissal.
333,44,No. Nine minus six.,43,Four.,no_start,"[student] It’s – it –
[teacher] No. Don’t erase it. What’s nine minus six?
[student] Four.
[teacher] No. Nine minus six. <<<
[student] Three.
[teacher] Plus five.",True,0.85,"Student gives wrong math answer (four for 9-6), teacher dismisses with 'No' and just repeats the problem without engaging with reasoning"
339,467,No. It’s not six.,466,Nine.,no_start,"[student] Seven.
[teacher] Four times six?
[student] Nine.
[teacher] No. It’s not six. <<<
[student] Six.
[teacher] Oh, four times six you mean? I’m sorry. You’re right. Is what? That’s not what it is. What is four times six?",True,0.7,"Student gives wrong answer, teacher dismisses with 'No. It's not six.' - cryptic/confusing response that doesn't engage with student's reasoning; context shows teacher later apologizes for confusion"
365,84,No. Student A?,83,Four.,no_start,"[student] Five.
[teacher] Five. So, five students in Mrs. H's class have skates. So how are we gonna figure out how many need skates? Who can tell me? How many students are gonna need skates in Mrs. H's class? What do we need to do? She has 19 in all, 5 of them have skates. So how many don't? Do you have a –
[student] Four.
[teacher] No. Student A? <<<
[student] 14.
[teacher] So what did you do, Student A?",True,0.9,"Student gives wrong math answer, teacher dismisses with 'No' and immediately calls on another student without engaging with reasoning"
394,494,"No, it’s not B.",493,"Oh, okay, I got it.",no_start,"[teacher] – and one right angle. And what letter is it?
[student] B.
[student] Oh, okay, I got it.
[teacher] No, it’s not B. <<<
[student] I bet it’s A.
[teacher] Look at –",True,0.75,"Teacher dismisses with 'No, it's not B' without explaining why; short dismissal of math answer with no engagement with reasoning"
394,583,"No, it’s not.",582,It’s the angle .,no_start,"[teacher] Uh-huh. And then, 6, two of my sides are the same length. One of my angles is greater than a right angle. So, that means?
[student] C.
[student] It’s the angle .
[teacher] No, it’s not. <<<
[student] It’s C.
[teacher] Look it. Listen. One of my angles is greater than a right angle. So, it is not a right angle; it’s greater than a right angle. So, what would it have to be?",True,0.85,"Student offers math answer about angles, teacher dismisses with bare 'No, it's not' - no explanation or scaffolding provided"
434,185,No.,184,10.,no_start,"[teacher] It’s 25 percent. The highest we can go is 100 percent. So even though we add more boxes, we just make it smaller and smaller, the percent always looks the same. turn that fraction into a percent, or would we reduce that or make lowest terms on that fraction?
[teacher] We would, right? We would make lowest terms. If we crossed out this zero, we could get rid of this zero, right? And if we get rid of this zero, we can get rid of this zero. Now what do we have? 25 out of what?
[student] 10.
[teacher] No. <<<
[student] 100.
[teacher] 100. Which is what percent?",True,0.9,"Student gives wrong math answer (10), teacher dismisses with bare 'No.' and no explanation or scaffolding"
434,251,"No, close though.",250,One-sixth.,no_start,"[student] 12 and a half percent.
[teacher] Do you remember what fraction that equals? You can write 12 and a half percent.
[student] One-sixth.
[teacher] No, close though. <<<
[student] One-eighth.
[teacher] Yeah, good. Let me see your first page. Oh, it’s on the other side? I’ll correct them both at the end. No, percent, sweetie. You were right, 12 and a half percent. Good. Now on this one how many should you do? It should look the same, right? But you’re going to do 125 of them, right?",True,0.7,"Student gives wrong math answer (one-sixth instead of one-eighth), teacher dismisses with 'No, close though' - minimal engagement, no explanation of why it's wrong or scaffolding"
434,303,"No, not 003.",302,003.,no_start,"[student] 30 percent.
[teacher] Good. And now what’s another way we can write that as a decimal? Because we’re saying thousandths, so write it as thousandths.
[student] 003.
[teacher] No, not 003. <<<
[student] 03.
[teacher] Okay, so write zero.",True,0.8,"Student gives wrong math answer (003), teacher dismisses with 'No, not 003' - just negates without explanation of correct form"
435,143,No.,142,6 fourths.,no_start,"[student] 6 fourths.
[teacher] How many blocks to do we have? 1, 2, 3, 4. So what would this be if you did the fraction?
[student] 6 fourths.
[teacher] No. <<<
[student] 1 fourth.
[teacher] 1 fourth, what would this be?",True,0.9,"Student gives wrong math answer (6 fourths), teacher dismisses with bare 'No.' - no explanation or scaffolding"
457,437,No.,436,The hundreds.,no_start,"[teacher] Okay, what’s – what’s the place of this number? This is what? Representing what? It’s representing what?
[teacher] No, the one – the zero. The zero.
[student] The hundreds.
[teacher] No. <<<
[student] The ones.
[teacher] The ones – representing the whole – the whole number, because we don’t have a whole number here. That’s right. Now, I – based upon this, I have – I have a question. My question is if I have this number that you’re gonna find on your work that you’re going to do, for example, this paper here that I’m gonna pass to you, which is seventy-five-hundredths. You’re gonna tell me first what does that number mean to you, when you see seventy- five-hundredths. Let me write it down here. If you see seventy-five-hundredths, what do you think? Is this number – let me just give you a hint. Is this number greater than, the same as or less than our whole?",True,0.85,"Student gives wrong math answer (the hundreds for a place value question), teacher dismisses with bare 'No.' - no explanation"
519,416,"No. Okay, stop right there. Student H, tell us.",415,Because all the angles are equal.,no_start,"[student] Right triangle.
[teacher] A right triangle. What makes a right triangle a right triangle? Yes, sir.
[student] Because all the angles are equal.
[teacher] No. Okay, stop right there. Student H, tell us. <<<
[student] It has a right angle.
[teacher] Thank you. A right triangle has a right angle. And a right angle is equal to how many degrees?",True,0.85,"Student gives wrong math explanation (all angles equal for right triangle), teacher dismisses with 'No' and immediately calls on another student without engaging with reasoning"
538,302,No.,301,Is this a parallelogram?,no_start,"[student] And this is a parallelogram.
[teacher] Here’s another one. You got this one? Nope.
[student] Is this a parallelogram?
[teacher] No. <<<
[student] Because these sides are parallel. Oh yeah, they’re not the same size.
[teacher] Are all the sides parallel?",True,0.75,"Student asks if shape is a parallelogram, teacher dismisses with bare 'No' - though context shows student then reasons about why (sides not same size)"
555,89,"No, three?",88,700.,no_start,"[multiple students] No.
[teacher] So, we’re stopping there. Once you get to the point where you can’t do it, it’s time to stop. You have your list of factors. That’s it. 121. How about two times the number?
[student] 700.
[teacher] No, three? <<<
[student] Three times seven.
[teacher] All right, three and seven. Four? So, you have to know your basic multiplication – five? Six? We already used seven? All right, so we have one, six, two and three, and then one, 21, three and seven. Now, there’s a good reason you can’t use one.",True,0.8,"Student gives wrong math answer (700), teacher dismisses with 'No, three?' - cryptic/minimal response that doesn't engage with student's reasoning"
580,61,"No, that's – how about –",60,How many times does five go into,no_start,"[student] Times.
[teacher] What times?
[student] How many times does five go into
[teacher] No, that's – how about – <<<
[teacher] How many jumps so how many –
[student] Yeah. How many steps.",True,0.6,Teacher cuts off student mid-question about math approach with No thats and an incomplete redirect
580,334,"No, we're not doing 85. Let me see –",333,Eighty-five.,no_start,"[teacher] Here, Student A. Student A, here, take this down to Mr. quick.
[teacher] No, you go right in the office. In the office, right across from the secretary's desk. Okay. So we're right here. When I was walking around, I noticed a lot of you did this one example. So I'm gonna do it right up here. And a lot of you get this, and it looks like you guys are doing well with this. So which numbers? Where are my numbers?
[student] Eighty-five.
[teacher] No, we're not doing 85. Let me see – <<<
[student] Zero point seven.
[teacher] Okay. Yeah, let's do this one. Zero point three plus zero point four. Okay? That's the one I'm gonna do. Okay? So to solve this, what do we do, Student T?",True,0.65,Student offers a math answer 85 and teacher dismisses with No were not doing 85 without explaining why it was wrong
599,64,No. Student A.,63,Height of a desk.,no_start,"[multiple students] No.
[teacher] No, of course not. Remember, we had a few shorter ones and a few really tall ones? Then we had some data in the middle. So you have to create your data. You have to make it up, but you have to agree on it, and you can't tell anybody else in the room what your mystery data was, okay? So you have to use really low voices because we don’t want anyone else to know what your mystery data is. We want to try and guess. It's not really any fun to guess if you already heard the group over there saying, ""Let's do the heights of 1st graders."" It's not going to be any fun. We're all going to look and go, ""Yeah, that's the height of 1st graders."" Why? Because we heard you. Okay. So you need to decide amongst your group what you want to create. So you're going to create your own mystery data. You're going to pass in one piece of paper that has your data on it. You can use your books. In your math book there's three examples, and remember, I want at least 20 pieces of data. If you want to write more than 20, go right ahead. Don't go crazy that we've got to plot 50 pieces either, okay? So what you're going to do – your math book did it by the letters of the alphabet. So they gave you A was this, and B was this, and C was this. You can use letters of the alphabet. You can tell me data one is this, data number two is this, data number three is this, but if you're using numbers, please be careful so that you're not confusing the number with your data, okay? Please make sure that you tell us whether it's a living thing or a non-living thing. You can decide. If you are giving me numbers and the first piece of data is 20, and the second piece of data is 23, and the third piece of data is 24, and the next piece of data is 23, and then 20, just make sure that you separate it so it doesn't look like it says 120. There's a big difference between 20 and 120. Now, do you think it would be a very good data collection if I only had the numbers 9s and 10s? What would that probably represent though? If I had 24 numbers, and they all either said 9 or 10, what probably was that data that I collected? Student S?
[student] Height of a desk.
[teacher] No. Student A. <<<
[student] Age of 4th graders.
[teacher] Age of 4th graders. Sure, right? At least be a little creative. If you finish collecting you data with your group before it's time to change centers, there is a worksheet that will be at your center, and you need to – sorry guys. Usually I walk in and put it down. There is a parking lot data, and they ask you to do the sheet, and it will be graph paper because you need to graph it. You need to create a plot line for me, and graph the information, okay? So create mystery data. Everyone good with that direction? Everyone understands what they need to do? Okay. Your fourth center, there is also a worksheet that talks about comparing NBA players. It's a front and a back. They've done one plot line already. You have to create the second plot line. Then you need to answer the questions about the plot lines.",True,0.8,Student gives math answer Height of a desk and teacher says No then immediately calls on another student without explanation
600,143,No. Seven times seven is not forty-eight.,142,Forty-eight?,no_start,"[student] Forty-eight.
[teacher] What is it?
[student] Forty-eight?
[teacher] No. Seven times seven is not forty-eight. <<<
[student] I mean 49.
[teacher] Forty-nine. The length is 7 centimeters and the width is 7 centimeters. Seven times seven is forty-nine centimeters.",True,0.7,Teacher dismisses student math answer 48 with No Seven times seven is not 48 without scaffolding just states the fact
600,164,"No, you don’t add.",163,So you just add the totals we gave you.,no_start,"[student] Thirty-six.
[teacher] Thirty-six.
[student] So you just add the totals we gave you.
[teacher] No, you don’t add. <<<
[student] I mean multiply the totals we gave you.
[teacher] Uh-huh.",True,0.65,Teacher says No you dont add as brief dismissal without explaining why adding is wrong
600,221,No.,220,It’s even. Quadrilateral?,no_start,"[student] So I was like, “Ooh. Pie for lunch?” I love pie. Pie is good.
[teacher] So to find the area of a circle – We multiply 3.14, which is pi, times the radius square. Which means – what is something squared? It’s…
[student] It’s even. Quadrilateral?
[teacher] No. <<<
[student] Four as four .
[teacher] If something has this two here, what do you do to it? What if that’s –",True,0.85,Student attempts math answer about squaring and teacher gives bare No with no explanation or redirect
600,427,"No, one hundred twenty-five.",426,One hundred twenty-five point six.,no_start,"[teacher] Okay why don’t you do that, but just know that I’m not gonna accept a paper that has all those…
[teacher] Student C? I’ll need your help. No, go over to the desk by my desk ‘cause there are people working at centers there. And what did you get for that area?
[student] One hundred twenty-five point six.
[teacher] No, one hundred twenty-five. <<<
[student] Twelve point fifty-six.
[teacher] Twelve point five six. It’s two decimal places, 3.14, so it should be 12.56. Okay, the people at the work table and at the teacher table, your exit card or your work to show me your understanding of what we did back here or your understanding of area is to complete the back of the sheet – so many stomachs – right now. Okay? Five – seven minutes to do as much as you can do so many stomachs.",True,0.6,Student gives math answer 125.6 and teacher says No 125 without explaining the decimal place error
617,192,"No, not the edges. Student A?",191,Edges?,no_start,"[student] Ten.
[teacher] Ten? Who can tell me what a vertices – what do I mean when I say vertices? What am I talking about? It’s hard for us to predict how many there are gonna be if we don’t remember what a vertices is. Student A?
[student] Edges?
[teacher] No, not the edges. Student A? <<<
[student] What about where the edges meet?
[teacher] Okay. So what’s a synonym for vertices?",True,0.75,Student guesses Edges and teacher says No not the edges then immediately calls on another student
620,92,No.,91,"600,000",no_start,"[student] <inaudible>
[teacher] Say it again I didn’t hear it.
[student] 600,000
[teacher] No. <<<
[student] <inaudible>
[teacher] You got it. 520 good job. Okay looking at our simple subtraction. 2000 minus 1218, what is it Student B?",True,0.8,Student gives math answer 600000 and teacher gives bare No with no explanation
620,223,No.,222,Isn’t a square half of a rectangle?,no_start,"[student] I know that rhombuses are squares.
[teacher] Or a rectangle is a square, not square is a rectangle. Rectangles are squares.
[student] Isn’t a square half of a rectangle?
[teacher] No. <<<
[student] Really?
[teacher] Really.",True,0.8,Student asks genuine math question about squares and rectangles and teacher gives bare No with no explanation
620,353,No.,352,2?,no_start,"[student] <inaudible>
[teacher] 10 right? 5, 20, 1 yeah 2. No? 120. 9 and 6; 24 goes into 96 how
[student] 2?
[teacher] No. <<<
[student] 4.
[teacher] 4. 96 and 0. So I know that 24 can go into 1296 54 times; now I need to…see I had it wrong. Now I need to see…now I need to go back and see if that works okay. Now I need to say 54 plus 54 plus 24 plus 24, and what is this supposed to give me guys?",True,0.8,Student gives math answer 2 and teacher responds with bare No with no explanation or scaffolding
620,439,No.,438,Fluid ounces.,no_start,"[student] 4.
[teacher] 4 quarts. Student F, 8 what?
[student] Fluid ounces.
[teacher] No. <<<
[student] Ounces.
[teacher] 8 fluid ounces equals a cup.",True,0.75,Student answers Fluid ounces to a math question and teacher gives bare No without explanation
623,201,No.,200,Yes?,no_start,"[student] No.
[teacher] Can I divide 15? Can I divide 153? Yes. Three times. Bring down the? Three. Bring down the two, sorry. Can 50 go into 32?
[student] Yes?
[teacher] No. <<<
[student] No.
[teacher] How many times will it go if we had to make it go?",True,0.8,Student answers Yes to a math question and teacher gives bare No with no explanation
626,312,No.,311,Yes. Can I,no_start,"[teacher] If you actually measure the angle – because the angles have to be the same as well. If you measured the angle, this angle’s a lot wider than this one, isn’t it?
[teacher] They’re both acute angles, but this one is still larger. So, that’s why they are not similar. The angles still have to be the same. The size of the shape is just different. All right, let’s look at this one. What do we think? Congruent, similar or neither? All right, Student L, come one.
[student] Yes. Can I
[teacher] No. <<<
[student] Yes.
[student] Yep.",True,0.55,Student starts to answer and teacher gives bare No cutting off student mid-response
628,300,No.,299,The second one doesn’t have it.,no_start,"[student] Why do they use the lines?
[teacher] To match up the different sides of – when you’re looking at two or three shapes, this –
[student] The second one doesn’t have it.
[teacher] No. <<<
[student] .
[teacher] Here’s 2, 2 and then 3.",True,0.6,Student makes math observation about second shape not having lines and teacher gives bare No
631,143,"No, eleven added to five.",142,Eleven plus five.,no_start,"[student] Eleven –
[teacher] Eleven added to five. Student V help her out. What’s it going to be? Eleven added to five. It’s just exactly what it says. Student R?
[student] Eleven plus five.
[teacher] No, eleven added to five. <<<
[student] Five –
[teacher] Student J.",True,0.7,Student answers eleven plus five and teacher says No eleven added to five which is the same thing dismissively
631,147,"No, I want the expression. Somebody other than you – Student M, I’ll let you have this one.",146,Sixteen.,no_start,"[student] Five –
[teacher] Student J.
[student] Sixteen.
[teacher] No, I want the expression. Somebody other than you – Student M, I’ll let you have this one. <<<
[student] Five plus eleven.
[teacher] That’s five plus eleven. Five plus eleven. Doesn’t that mean eleven added to five.",True,0.7,Student gives correct computation 16 but teacher wanted expression format and dismisses without explaining why
631,234,"No. One-third. Point 33. Point 33. Look at my chart. Okay, you’re helping each other – your group, remember. You can help each other.",233,Point 75.,no_start,"[teacher] Okay. You’re going to – you’re not going to look there. We’re going to try to do it without looking. Okay, follow directions. One-half, on the back you should have 0.5. Put that one aside. Okay, get another card. I want you to write ¼--the fraction 1/4. Don’t look. Now, who knows what it’s equivalent to in a decimal?
[teacher] Good girl. Put 0.25. I’m proud of you. Good. Good. So if you saw that in a problem and you had to convert it to the decimal you could do that, right? Okay. Let’s write 1/3 on a new card. Okay, let’s somebody else answer. One- third. What is it equal to in decimal? Anybody remember?
[student] Point 75.
[teacher] No. One-third. Point 33. Point 33. Look at my chart. Okay, you’re helping each other – your group, remember. You can help each other. <<<
[student] Ms. T, can I get a
[teacher] Okay. Let’s do two-thirds. If 1/3 is 0.33, what is two-thirds going to be?",True,0.65,Student gives wrong math answer point 75 for one-third and teacher says No then just gives answer point 33
632,20,No. Student E?,19,Segments.,no_start,"[student] Segments.
[teacher] Say it again.
[student] Segments.
[teacher] No. Student E? <<<
[student] Subtraction.
[teacher] No, good S words thought. Student J?",True,0.8,Student gives math answer Segments and teacher says No then calls on another student without explanation
632,22,"No, good S words thought. Student J?",21,Subtraction.,no_start,"[student] Segments.
[teacher] No. Student E?
[student] Subtraction.
[teacher] No, good S words thought. Student J? <<<
[student] Simplify?
[teacher] Simplify, good. S-I-M-P-L-I-F-Y. But you know what, honey, we need to write a lot larger. So let’s erase reduce and simplify and write large. We’re getting better at the board. R-E-D-U-C-E, that’s good. Equals simplify. So if we’re taking a test and it says reduce the fraction or it says simplify the fraction, that means to break it down a little bit. Okay. So she’s going to now reduce – nothing with the one because that’s the whole number – but the four-tenths. Now, Student J, what can you divide into 4 and into 10 to break it down?",True,0.55,Student gives math answer Subtraction and teacher says No good S words though then calls on another student
632,126,No.,125,2.,no_start,"[student] Hundreds.
[teacher] Hundreds, who agrees? Good, let’s look at the board. If I have 31 – oops, wrong marker, not a good thing, not a good thing, but it still erased, good thing. All right, if I have .27, is the 2 or the 7 in the hundredths, Student A? 2 or 7? Which is in the hundredths?
[student] 2.
[teacher] No. <<<
[student] 7.
[teacher] The 7. This number is in the tenths one after the decimal, and this number is in the hundredths. Remember .2 is what fraction, everybody?",True,0.8,Student gives math answer 2 for hundredths question and teacher gives bare No
632,160,"No. If I have two numbers 6 x 8, and I’m going to change it to 8 x 6, they’re both going to equal the same, so what’s it called? Both of you sit down. You two up, new question, Student T, ssssh. Face front, hands back. Okay, new question. If I have a decimal like 2.37, what mixed number is that?",159,Associative.,no_start,"[student] I knew that.
[teacher] Oh, you knew that. But, time’s up. Sit. Student A, new question, go with Student M. Hands back. Student H needs some competition back there so we’ve got to make sure, otherwise he’s going to win really easily. Hands back. Okay, if I have two numbers and I’m going to change them around like this, 6 x 8 equals 8 x 6, what property is that?
[student] Associative.
[teacher] No. If I have two numbers 6 x 8, and I’m going to change it to 8 x 6, they’re both going to equal the same, so what’s it called? Both of you sit down. You two up, new question, Student T, ssssh. Face front, hands back. Okay, new question. If I have a decimal like 2.37, what mixed number is that? <<<
[student] Tenths?
[teacher] What mixed fraction or mixed –",True,0.7,Student answers Associative and teacher says No then just gives the correct setup without engaging students reasoning
658,523,"No, go look at it. Student J, come here. You should be working on your homework. Tell me what you got for 38. What is 24 times 2?",522,"8, I mean .",no_start,"[teacher] All right. You have a couple minutes. You may get started on it.
[teacher] What did you get for 25?
[student] 8, I mean .
[teacher] No, go look at it. Student J, come here. You should be working on your homework. Tell me what you got for 38. What is 24 times 2? <<<
[student] 24 times 2?
[teacher] Mm-hmm. Do your math. Do your math.",True,0.55,Teacher says No go look at it dismissing student answer without engaging with their reasoning
679,384,No. You gotta read the problem to understand it.,383,Dividing four –,no_start,"[teacher] Items. Okay? So 14 items they got at the grocery store. Okay. So now we have to find out how much did each of them buy. Okay. Or how many items did each buy. Okay. So, all this add up to?
[teacher] 14. So, what do you think? Let’s read the problem. Who has more? Because there’s gonna be one with more than the other, right? So who has more? You gotta read and find out. How are you gonna find it out?
[student] Dividing four –
[teacher] No. You gotta read the problem to understand it. <<<
[teacher] So Sara brought two more than twice the number of items that Steve bought. So, how much did Sara buy? Who has more?
[student] Sara.",True,0.65,Student attempts math reasoning about dividing four and teacher dismisses with You gotta read the problem
693,188,No.,187,27.,no_start,"[student] 2.
[teacher] So let's see. 12 times 2 is—
[student] 27.
[teacher] No. <<<
[multiple students] 24.
[teacher] So I'm going to subtract 24, take it over here, and add my 2 feet. I have 10 inches left, and now I have 25 feet. Does everybody understand that? Get it?",True,0.8,Student gives math answer 27 for 12 times 2 and teacher gives bare No
703,160,"No, 190 plus 305, 305 plus 36.",159,Five.,no_start,"[student] Yeah.
[teacher] 200 and?
[student] Five.
[teacher] No, 190 plus 305, 305 plus 36. <<<
[student] 41.
[teacher] 341. Okay, so what is 360 minus 341?",True,0.6,Student gives math answer Five and teacher says No then just gives the correct calculation
726,175,No.,174,24.,no_start,"[student] Multiply. Seven times six?
[teacher] Multiply seven times six. Okay. Multiply seven times six. Seven times six equals?
[student] 24.
[teacher] No. <<<
[student] 28.
[teacher] No.",True,0.85,Student gives math answer 24 for 7 times 6 and teacher gives bare No
726,177,No.,176,28.,no_start,"[student] 24.
[teacher] No.
[student] 28.
[teacher] No. <<<
[student] 25?
[teacher] What’s seven times five?",True,0.85,Student gives math answer 28 for 7 times 6 and teacher gives bare No
726,374,No.,373,Because it’s the same thing as this one.,no_start,"[student] This one. No, wait. This one.
[teacher] Why is 13 fourths the improper fraction?
[student] Because it’s the same thing as this one.
[teacher] No. <<<
[student] It doesn’t have a whole number.
[teacher] What makes it improper? Because the what is bigger than the what?",True,0.7,Student attempts to explain why 13 fourths is improper and teacher gives bare No without engagement
736,165,No. But what’s the fraction?,164,A star.,no_start,"[teacher] Good.
[teacher] And what’s that one?
[student] A star.
[teacher] No. But what’s the fraction? <<<
[student] One-fifth.
[teacher] No. Let him do it.",True,0.55,Student says A star for a fraction question and teacher says No But whats the fraction redirecting without engaging
736,167,No. Let him do it.,166,One-fifth.,no_start,"[student] A star.
[teacher] No. But what’s the fraction?
[student] One-fifth.
[teacher] No. Let him do it. <<<
[student] One-fifth.
[teacher] Don’t just copy what he’s saying. He’s not correct.",True,0.65,Student gives math answer One-fifth and teacher says No Let him do it dismissing answer and redirecting
736,345,No.,344,Five-fourths.,no_start,"[student] Oh.
[student] No.
[student] Five-fourths.
[teacher] No. <<<
[student] No.
[teacher] How many are colored in?",True,0.8,Student gives math answer Five-fourths and teacher gives bare No
736,480,No.,479,Five-thirds?,no_start,"[student] Ah.
[teacher] What’s that one say?
[student] Five-thirds?
[teacher] No. <<<
[student] Oh.
[teacher] Do the opposite.",True,0.75,Student gives math answer Five-thirds and teacher gives bare No
740,525,No. That wasn't the question. Student B.,524,How many thirds do you need to make ?,no_start,"[student] How many halves –
[teacher] Shhh.
[student] How many thirds do you need to make ?
[teacher] No. That wasn't the question. Student B. <<<
[student] I was going to say the strips are one foot. So one half is really 6 inches.
[teacher] Well true, but that was not my question.",True,0.6,Student asks math question about thirds and teacher says No That wasnt the question then calls on another student
754,172,No.,171,200.,no_start,"[student] . I know that 3 times 4 equals 12, then that is 200 'cause it's 30 times 40.
[teacher] My, you are getting much better with your . Would you write that right out here? Next week, we're going to be talking about cluster problems, and I want you to write the three times four – just outside – 'cause you're actually – you're really starting to build cluster problems. You're doing a good job, too. So you know that 3 times 4 is 12, so you must know what's 40 times 40?
[student] 200.
[teacher] No. <<<
[student] 20 – 120.
[teacher] Yeah, now how come you changed your mind to 120?",True,0.85,Student gives a mathematical answer (200) to '40 times 40?' and teacher says just 'No.' with no explanation or scaffolding.
790,35,"No. How about 75 out of 100? Come on, guys. Right. Because really, point 75 in money is 75 cents. Remember, I told you when you're thinking about decimals think money.",34,Six-eighths.,no_start,"[student] Three-fourths.
[teacher] It could be three-fourths. Anybody have another equivalent fraction?
[student] Six-eighths.
[teacher] No. How about 75 out of 100? Come on, guys. Right. Because really, point 75 in money is 75 cents. Remember, I told you when you're thinking about decimals think money. <<<
[multiple students] Yeah.
[teacher] Because point 75 is really 75 cents. Okay. Here's what I want to ask you today. What are the uses, by the way, of fractions? Can anybody tell me what is the use of fractions? Why do we need them, or decimals for that matter? I'm just trying to find a paper towel. What are the uses of fractions? How do we use fractions at home? How do you use fractions at home?",True,0.7,"Student offers 'six-eighths' as equivalent fraction for three-fourths (which is actually correct!). Teacher says no and gives a different answer. However, six-eighths IS equivalent to three-fourths. Teacher dismisses a correct answer without explanation."
798,92,No.,91,Two centimeters.,no_start,"[multiple students] Centimeters.
[teacher] Yes, definitely. I do, and I’m not giving you a choice here. I do want you to use centimeters to do your measuring, okay? Remember, if you have a centimeter, like say you have one centimeter, and then like two little dashes over, what’s that measurement?
[student] Two centimeters.
[teacher] No. <<<
[multiple students] Two point two.
[teacher] One? Huh?",True,0.8,Student gives a mathematical answer ('Two centimeters') and teacher says only 'No.' with no explanation or scaffolding. Moves on to other students.
821,580,No.,579,"Yeah, yeah.",no_start,"[student] I closed my mouth
[teacher] She said B.
[student] Yeah, yeah.
[teacher] No. <<<
[student] It’s C.
[teacher] Here’s the reason why. What two numbers do you need to multiply, Student C?",True,0.75,Student affirms an answer and teacher says only 'No.' with no explanation. Another student gives the correct answer and teacher explains. Original student was dismissed without engagement.
824,535,No.,534,11.,no_start,"[student] Ten.
[teacher] And two?
[student] 11.
[teacher] No. <<<
[student] 12.
[teacher] Okay. Awesome. Just raise your hand and I’ll come to you. You rock. Student J, where is it?",True,0.8,Student gives a mathematical answer (11) and teacher says only 'No.' with no explanation. Moves on to another student who gives the correct answer.
826,255,No.,254,The height is 6.,no_start,"[student] Mm-hmm.
[teacher] Now put it back together and measure the height.
[student] The height is 6.
[teacher] No. <<<
[student] No, 4. 4.
[teacher] The height you count, right?",True,0.8,Student gives a mathematical answer ('The height is 6') and teacher says only 'No.' with no explanation or scaffolding.
826,344,"No. Raise your hands. Say that again, Student J.",343,They're multiples of 2?,no_start,"[multiple students] 8.
[teacher] 8 cubic square. Has anyone else noticed a pattern?
[student] They're multiples of 2?
[teacher] No. Raise your hands. Say that again, Student J. <<<
[student] That they're the same number as all the cubes .
[teacher] So the number of cubes that I've asked you to use is – it's been the what?",True,0.75,Student offers a mathematical conjecture ('They're multiples of 2?') and teacher says 'No' then immediately calls on another student without engaging with the reasoning.
826,364,"No. What's it going to be, Student D?",363,3.,no_start,"[student] 9.
[teacher] Don't call it out. The directions say each of the figures below is made up of cubic boxes which measure 1 unit on each side. Find the volume of each figure. Take a look at that and find the volume for number 1. This isn't on the screen. We're doing number 1. Remember it is volume is length times width times height. So volume equal is – equals length times width times height. So for the first one our length is going to be what?
[student] 3.
[teacher] No. What's it going to be, Student D? <<<
[student] 1.
[teacher] Our length –",True,0.85,Student gives a math answer (3) and teacher says 'No' then immediately calls on another student. No explanation or scaffolding provided.
833,168,No. We're on D. Student S?,167,22.,no_start,"[student] 22 units.
[teacher] Counting parameter. Student I?
[student] 22.
[teacher] No. We're on D. Student S? <<<
[student] .
[teacher] No. Student R?",True,0.8,"Student gives a numerical answer (22) and teacher says 'No. We're on D.' then calls on another student. The student was answering the wrong problem but teacher doesn't explain, just redirects."
841,156,No. Student T?,155,Add something to the bottom number . The top number’s higher than the bottom number.,no_start,"[student] No, you gotta look at .
[teacher] I can’t. Because we’ve already said that we know this is the right answer. If I’m just looking at my top number, that would be bigger, right? There’s two ways I could do this. Student J said one way would be to find the common factors. Actually, there’s three ways. What’s another way? Student J?
[student] Add something to the bottom number . The top number’s higher than the bottom number.
[teacher] No. Student T? <<<
[student] .
[teacher] Find your least common denominator, which is?",True,0.8,Student offers a mathematical approach and teacher says 'No' then immediately calls on another student without engaging with the reasoning.
