OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
195,155,"No, we have up to 22. We have up 24. Student I, what do you notice?",154,They're square.,no_start,"[teacher] 4 inches.
[multiple students] 24 square inches.
[teacher] You notice something here?
[multiple students] Yes.
[teacher] All right, what do you notice?
[student] There is – it told me –
[teacher] It's up here.  What do you notice?  You need some help? Student E, what do you notice?
[student] The square inches only go up to 20-something.
[teacher] Hmm?
[student] They're square.
[teacher] No, we have up to 22.  We have up 24.  Student I, what do you notice? <<<
[student] There's more 24s there.
[teacher] How many 24s do you see?",True,0.75,"Student says 'They're square' and teacher says 'No, we have up to 22. We have up 24.' then immediately calls on another student. Dismisses and moves on."
195,211,No.,210,On the bottom.,no_start,"[teacher] If you put the paper from the long way –
[student] Then you –
[teacher] You fit more.  So what are you telling me about the length?
[student] Like it's fitting more of the tiles in there.
[teacher] Okay, so how should I state that?
[student] If we put the paper long ways –
[teacher] Mm-hmm.  So longer paper equals –
[student] Probably more tiles.
[teacher] More tiles.  On which side?
[student] On the bottom.
[teacher] No. <<<
[student] On the sides.
[teacher] Yeah, but on which side?",True,0.8,"Student answers 'On the bottom' and teacher says just 'No.' then another student answers. One-word dismissal with no explanation, moves to another student."
200,463,No. What did you do with the numbers? What operation?,462,They’re zeros.,no_start,"[teacher] Okay, 1,354.  Excellent.  All right, so here we have – what should go there?
[student] Oh, yeah.
[teacher] So you did three, [Inaudible], six, seven, six.  Excellent. And then you did 3,660, 13.  Very good.  Now I want you to get a piece of paper and you can do another one, okay?  Do you have any paper in here?
[student] [Inaudible]
[teacher] Do it on the back of this.  You don’t draw, right?
[student] [Inaudible]
[teacher] That’s fine.  All right, how’s it going, Student K?  What are we doing?  Good, and you got the same both?  What do you have to put there?
[student] [Inaudible]
[teacher] No.  What are we doing here?  What operation?  What did you do with these three numbers?
[student] They’re zeros.
[teacher] No.  What did you do with the numbers?  What operation? <<<
[student] Add.
[teacher] So where’s your addition sign?  Same number, good, good.  Now I want you to get a piece of paper and do another one.",True,0.7,Student says 'They're zeros' about some numbers. Teacher says 'No. What did you do with the numbers? What operation?' Dismissal followed by redirecting question. The teacher doesn't engage with what the student said but redirects.
201,45,"No, in the ten thousand place.",44,"Tens, or in –",no_start,"[teacher] No.  In the one thousands place, we have two, but 10,000, 100,000.
[multiple students] 10,000, 100,000.
[teacher] Let’s stop there.  Let’s stop there in the thousands place. Let’s see people who are really paying attention.  Like, Student R is doing good, Student I is doing good, Student K.  Student N, good job.  Now, we – we just stop in the thousand, but not just one thousand place.
[student] But –
[teacher] But not just one thousand place.  Now, I want to ask you a question.  In the ten thousand place, how many – how many tens do you think is in 10,000?
[multiple students] 100.
[teacher] Wait a minute.  Ten thousand place, how many – how many – yes?
[student] 1,000.
[teacher] 1,000.
[student] Tens, or in –
[teacher] No, in the ten thousand place. <<<
[student] How many hundreds are in –
[teacher] In the ten thousand, or how many tens is in – now, let me make it simple.  How many ten is in the ten thousand?",True,0.7,"Student starts to say 'Tens, or in -' and teacher cuts off with 'No, in the ten thousand place.' Brief correction that cuts off student's attempt to articulate reasoning."
203,341,No.,340,Huh? It equals 100.,no_start,"[student] Oh, I did not see that at all.
[teacher] Okay.
[student] [Inaudible] oh, it was easy.
[teacher] Okay.  We're staying on task.  Okay.  'Cause we need to –
[student] This is really, really [inaudible].
[multiple students] [Inaudible].
[student] What's so funny?
[multiple students] [Inaudible].
[teacher] Let's try to stay on task, okay.  Okay.  Do you know how you do that?
[student] Huh?  It equals 100.
[teacher] No. <<<
[student] It should.
[teacher] If you know –",True,0.75,Student says 'It equals 100' and teacher says just 'No.' One-word dismissal with no explanation.
204,536,"No, how many thousands was that?",535,eight.,no_start,"[teacher] Just because you felt like it?
[student] Kinda.  I thought I was supposed to add tens.  Wait.
[teacher] Tens, so what’s your next tens?
[student] Ones, tens, hundreds, thousands.
[teacher] All right, let’s look at the rules.  Okay, so I would like you to try the next one by yourself.  Try it all by yourself and when you're all done with it, I will come look at it. I'm gonna come sit here with Student S and M.
[student] Can I sit with Student S?
[teacher] No, I want—I would like to see, now that you and I have sat together for two problems. Try and see what you can do by yourself.  I'm not gonna judge you.  I just want to see what you can do by yourself.  I'm not gonna be mad, Student A, if you don’t get it right.  Just please put in the best effort you can. Student A, sitting there like that is not your best effort.  Student A, Student A, Student A, it’s not about wanting.  It’s about trying your best and you can do it.  You just did one all by yourself almost.  I was just sittign next to you. The only difference is now instead of sitting right next to you I'm one person away from you.  So sit up and do your best and I’ll be right back.
[student] I think I got it.  Oh, I was thinking about that.
[teacher] But how do you go from 1,000 to 10,000?  Count by thousands. Two thousand, three thousand, four thousand, five thousand, six thousand, seven thousand, eight thousand, nine thousand, ten thousand.  How many thousands was that?
[student] eight.
[teacher] No, how many thousands was that? <<<
[student] Eight thousand.
[teacher] No it wasn’t.  Look at my fingers.",True,0.7,"Student answers 'eight' and teacher says 'No, how many thousands was that?' Brief dismissal with redirect. Though there's a question, it's essentially repeating the same question without helping the student."
204,538,No it wasn’t. Look at my fingers.,537,Eight thousand.,no_start,"[teacher] Tens, so what’s your next tens?
[student] Ones, tens, hundreds, thousands.
[teacher] All right, let’s look at the rules.  Okay, so I would like you to try the next one by yourself.  Try it all by yourself and when you're all done with it, I will come look at it. I'm gonna come sit here with Student S and M.
[student] Can I sit with Student S?
[teacher] No, I want—I would like to see, now that you and I have sat together for two problems. Try and see what you can do by yourself.  I'm not gonna judge you.  I just want to see what you can do by yourself.  I'm not gonna be mad, Student A, if you don’t get it right.  Just please put in the best effort you can. Student A, sitting there like that is not your best effort.  Student A, Student A, Student A, it’s not about wanting.  It’s about trying your best and you can do it.  You just did one all by yourself almost.  I was just sittign next to you. The only difference is now instead of sitting right next to you I'm one person away from you.  So sit up and do your best and I’ll be right back.
[student] I think I got it.  Oh, I was thinking about that.
[teacher] But how do you go from 1,000 to 10,000?  Count by thousands. Two thousand, three thousand, four thousand, five thousand, six thousand, seven thousand, eight thousand, nine thousand, ten thousand.  How many thousands was that?
[student] eight.
[teacher] No, how many thousands was that?
[student] Eight thousand.
[teacher] No it wasn’t.  Look at my fingers. <<<
[student] Nine thousand.
[teacher] It was nine of them.  And what’s 40 plus 10?",True,0.75,"Student answers 'Eight thousand' and teacher says 'No it wasn't. Look at my fingers.' Dismissal without explanation of why it's wrong, relying on physical demonstration instead."
214,169,"No, it doesn’t.",168,$99.00.,no_start,"[multiple students] No.
[student] Yes.
[teacher] Are you gonna be able to keep it under $50.00?
[student] Maybe.
[teacher] Beverages, $1.00.
[student] [Inaudible]
[teacher] Yeah, that’s all on this side.  They’re all $1.00, or $2.50 for a two liter.  Two liter could potentially [Inaudible] more people.  So this $1.00 can would only do one person.  I’d say a two liter would do, I don’t know, at least two people, maybe three people, maybe four people.
[student] Guess how much it costs for dessert, two desserts?
[teacher] How much?
[student] $99.00.
[teacher] No, it doesn’t. <<<
[student] Yes, it does.
[teacher] Oh, my gosh, it does.  What is this – this isn’t – oh, that’s everything –",True,0.7,"Student says '$99.00' for cost of dessert and teacher says 'No, it doesn't.' Brief dismissal. Though teacher then discovers the student was correct ('Oh, my gosh, it does')."
214,362,"No, one main veggie fried rice is –",361,$3.95.,no_start,"[student] This is not fair.
[teacher] It is fair.
[teacher] Now you put that on the final sheet.  Yeah, fix to do that right now.
[teacher] Student J, focus.  [Long pause]
[teacher] Those are the four things you need to have on your sheet.
[student] Is this supposed to be [Inaudible]
[teacher] That’s what you’re trying [Inaudible].  Let me see.  You’ll be all right.  I think you’re gonna survive.
[student] What happens if I die?
[teacher] [Inaudible] How much is one of these, main veggie fried rice?
[student] $3.95.
[teacher] No, one main veggie fried rice is – <<<
[student] Right there.
[teacher] It’s $2.85.",True,0.75,"Student says '$3.95' for veggie fried rice price and teacher says 'No, one main veggie fried rice is -' then another student points to the answer. Teacher dismisses without clear explanation of why the price is wrong."
230,51,"No. What’s the number? What’s the number of 3? What are the number of the 10s? 371. Right? Okay. And for Shaquille O’Neal, total 705. Okay? So can we just kind of look at this and figure out a strategy for estimating or calculating the percentage of 3? Okay. So how many did Yao Ming make?",50,74.,no_start,"[teacher] Remember for 100?
[student] Yes.
[teacher] We want to take [inaudible] denominator of 100.  Right?  Okay. Now we scale this up to 50 over 100, but if you look at the relationship, this is 1 to 2.  This is half of that. Right?  So is that half of them?
[student] Yes.
[teacher] They scale the same.  They stay [inaudible].
[student] They’re all [inaudible].
[teacher] Right.  So stand up.  Get used to this work.  Okay?  Scaled up, scaled down.  Okay?  When you scale down, what does that mean?  Well, let me give you an example.  Okay?  So 15 over 18.  Okay?  So this is scaling down.  Okay?  And sometimes – actually this is not a good example.  We’ll look at it in a few minutes. Sometimes you will have to scale down in order to scale up to going to 100, but this actually doesn’t – it’s not a good example.  Let me give you another one.  See if this works. How about this?  So that’s when we turn this into 1[00.  I want to also [inaudible].  What else doesn’t go into 100 either do you think?
[student] A 9 to the 12 to 304.  Then 4 [inaudible], also.  [Inaudible].
[teacher] Does this make sense?  So it scales down and then scales up. Okay?  Sometimes you will have to do that.  Simplify it, and then you will be able to find the 100 denominate. Okay.  It doesn’t work, and we’ll come back to this.  Okay? So we’ll talk about that, and that will be [atrial] strategy number three.  Okay?  One, two, and we’ll come back to this.  Okay? Now yesterday you also did a fraction bar or a percentage bar.  Okay? So let’s take a quick look at number one, and what’s that older – what’s the 100 percent?  What number [inaudible]?
[student] 74.
[teacher] No.  What’s the number?  What’s the number of 3?  What are the number of the 10s?  371.  Right?  Okay.  And for Shaquille O’Neal, total 705.  Okay?  So can we just kind of look at this and figure out a strategy for estimating or calculating the percentage of 3?  Okay.  So how many did Yao Ming make? <<<
[student] 1.
[teacher] That is 1.  Okay.  And how many did Shaquille make?",True,0.7,Student says '74' and teacher says 'No' then gives a confusing response redirecting to different numbers without explaining why 74 is wrong. The teacher moves on without engaging with the student's answer.
241,171,No. I’m not having a debate.,170,Where’s the percent? That one?,no_start,"[teacher] And I know that 1 third equals 33 and 1 third squares. So I know if I added a second third because I need 2 thirds, I would have another 33 and 1 third squares. And if I added those 2 together to get me 2 thirds because 1 third and 1 third equals 2 thirds I’m adding 33 and 1 third squares together and another 33 and 1 third squares. So 1 third plus 1 third equals 2 thirds, 3 plus 3 equals 6 and 3 plus 3 equals 6.
[teacher] So all together I have 66 and 2 thirds squares. So I could have done that two different ways but no matter, or I could have done that several different ways let me say that. All together if your grid has 66 and 2 thirds squares you know right in what you did. I know a lot of you may have taken what we had for 1 third and maybe even repeated it on this side. Where you had more space or maybe you skipped this, maybe you skipped this square and you went down and you shaded in 33 more squares and then divided up another square. The only thing, and, and, repeated it somewhere else. That’s fine as long as if you look at my answer I have 66 and 2 thirds squares.
[teacher] I just squished them together and it doesn’t matter how you do it or how I do it. All that matters is, is that on your grid somewhere there are 66 and 2 thirds squares shaded in. that you have 66 full squares shaded in and then you take 1 more square and you evenly divide it into 3 sections and you shade in 2 of the sections. So no matter how you did that if you have that you’re okay. Or maybe you have 66 squares fully shaded in, no matter what we all have to have 66 full squares shaded in.
[teacher] And maybe instead of taking one square and dividing it into 3 equal sections and shading in 2 of them. Maybe you took 2 squares divided those 2 squares into 3 equal sections and in 1 square shaded in 1 of the three, and in the next square shaded in 1 of the three. If you did that that’s 66 and 2 thirds squares and that works. Here’s our final square it’s 3 thirds. I have kinda like I did before 33 squares shaded in, 33 squares shaded in, 33 squares shaded in. 33, 66, 99, and then I took that last square Student D had talked about at 1 point.
[teacher] And I divided my last square, you can see and I even color coded it. I divided my last square into 3 equal sections and I shaded in all three of the sections. Ultimately showing you that 3 thirds equals 100 squares of 100 which equals 100 percent which equals 1 whole. Make sure you have this on your grid. Going back quickly to thirds – to 2 thirds. Make sure that you know that 2 thirds equals 66 and 2 thirds percent.
[teacher] Lastly what I want you to do, go and find your fraction and equivalent – your fraction and percent equivalent sheet. And I think you should know what to do. Would someone be willing to explain what we’re doing on the fraction and equivalent sheet right now? Excuse me Student G. What are we doing Student D? on the fraction and percent equivalent sheet?
[student] Making down the percent’s for the thirds.
[teacher] For the thirds, writing down all the percent’s for the thirds. The 1 third equals what percent? 2 thirds equals what percent? 3 thirds equals 100 percent and it’s done for you.
[teacher] So right now once you do that the only thing on your grid, on your fraction and percent equivalent sheet, the only thing missing should be the 6ths. Everything else you should have filled in.
[student] Where’s the percent? That one?
[teacher] No. I’m not having a debate. <<<
[teacher] Anyone have questions related to math? What we did today. Yes Student D?
[student] When are we going to do the 6ths?",True,0.7,Student asks 'Where's the percent? That one?' and teacher says 'No. I'm not having a debate.' Dismissive response that shuts down the student's question without engaging.
247,78,No. It starts with an ‘O’. Student?,77,GPS.,no_start,"[student] [Inaudible].
[student] A meter stick but that’s not it.
[teacher] Okay.  Or if you are like driving a distance you could use what?
[student] GPS.
[student] Miles.
[student] Miles.
[teacher] Miles.  But what calculates the miles in a car?  Who knows what that’s called?
[student] GPS.
[student] Something.
[student] GPS.
[teacher] No.  It starts with an ‘O’.  Student? <<<
[student] Odometer.
[teacher] Odometer.  Very good.  Look at the bottom of page 411.  What are you going to measure – what unit of measure would you use to measure the width of a shoe?  Student?",True,0.75,Student says 'GPS' for an instrument starting with 'O' and teacher says 'No. It starts with an O. Student?' Dismisses and calls on another student without engagement.
256,234,No. Equation.,233,This one?,no_start,"[student] Plus 100.
[teacher] You’re still under?
[student] Mr. C, I’m over 1000.
[teacher] That’s okay, as long as you’re close.  1,904 is a bit much. Thank you, Student D.  Thank you, Student M. I appreciate it.  Come on Student H.
[teacher] Student D can you put them on the floor so that Student A can see?  Thank you.  Student O, looks good.  Student O, you’re good.  You’re using the same five cards.  That’s alright, that’s alright.  How’s it going ladies?  Come on, Student C, come on.  Stay focused.  Student A and Student A? You’re pushing your luck and I’m running out of patience. You have one sharp pencil.  That is all you need, young lady.
[student] Two [inaudible].
[teacher] Get to work.  Any three you want.  Let’s start with two.  Let’s do that.  205.
[student] Uh hum.
[teacher] So in the next do 205.
[student] This one?
[teacher] No.  Equation. <<<
[student] I had a [full] four.
[teacher] That’s alright.  Choose three of them, or two of them.",True,0.7,Student asks 'This one?' pointing to something. Teacher says 'No. Equation.' Very brief redirect without explanation. Borderline - could be procedural pointing.
257,137,No.,136,.,no_start,"[teacher] So this turns into a what?
[student] 50.
[teacher] Good.  Break it down step by step.  It shows you here.  That goes here.  Excuse me.  This goes here.  The 50 goes here. It shows you it right here.  The last column shows you what to do step by step.
[student] [Inaudible].
[teacher] Yes, you do.  You can subtract 3 from 7 – I mean 7 from 3?
[student] No.  50 plus 40 –
[teacher] It's subtraction.  Subtraction.  Do not forget this is subtraction not addition.  Good, Student H.  So what's the answer?
[student] 600 – 216.
[teacher] Good.  Excellent.  Good job.  Good job, guys, Student W's group and Student H.
[student] [Inaudible].
[teacher] No. <<<
[student] [Inaudible].
[teacher] Mm hmm.  Do the math again.",True,0.75,"Student text is inaudible ('.') and teacher says just 'No.' One-word dismissal. Though student text is inaudible, teacher provides no explanation or scaffolding."
267,136,No. Let’s let Student I help you.,135,.,no_start,"[teacher] Remember yesterday when we were going through and we knew the full length of one side and part of another side, but we had to figure out the rest of that other side and we subtracted?
[student] Mm hmm.
[teacher] So any time you have a whole and a part, you’ll be able to subtract to figure out what’s left over, okay?  Other questions on number three?  Student J?
[student] Could you also write for the triangle [inaudible]?
[teacher] This?  Like this?  Oops.  Well, what did we say yesterday? When you’re dividing figures, what are you doing?  You’re dividing them into what?
[student] Triangles and rectangles.
[teacher] Triangles and rectangles.
[student] Squares.
[teacher] Squares, but how many are you gonna divide them into?
[student] [Inaudible].
[teacher] No.  Let’s let Student I help you. <<<
[student] You’re supposed to divide them into small – as little as possible?
[teacher] As small of pieces – as few as – the fewest number of divisions that you can. So here I would only have that one division to give me two parts.  You wouldn’t want to divide it here because you would still have to divide it here too, and that’s not gonna give me the fewest number of parts.  If you divide it here, you’re creating a lot more work for yourself, and you don’t want to do that, okay? All right.  Questions on number four?  Okay, I knew there were gonna be questions on this one.  You have a regular figure, not any really special shape.  Straight across the top is 12 inches, down the side is nine inches, up this side is eight inches and from there to there is three inches, and we’re told that this and this are right angles. Who had questions on this one?  All right, Student F, why don’t you come work it for us?",True,0.7,"Student text is inaudible ('.') about how many parts to divide into. Teacher says 'No. Let's let Student I help you.' Dismisses and calls on another student. Though student text is unclear, teacher moves to another student without engagement."
267,281,No. It’s okay. Call on somebody to help you. What’s the key word? Call on somebody.,280,Square.,no_start,"[teacher] Are you getting it?
[student] [Inaudible].
[teacher] Okay, good job.  All right, so she got 75 yards squared.  Then what do you do, Student J?
[student] Subtract all of them.
[teacher] Not subtract all of them.  You’re wanting to know what is the area of this square, this square and this square.  What’s your key word there?
[student] Area.
[teacher] This square, this square and this square.
[student] Area.
[teacher] Mm mm.  What’s the key word?  What did I just say?  This square, this square and this square.
[student] Square.
[teacher] No.  It’s okay.  Call on somebody to help you.  What’s the key word?  Call on somebody. <<<
[student] Student M.
[student] Addition.",True,0.7,Student says 'Square' (incorrect keyword). Teacher says 'No. It's okay. Call on somebody to help you.' Dismisses and redirects to another student. Partial engagement with 'It's okay' but no math explanation.
267,351,No.,350,"Oh, yeah.",no_start,"[teacher] Huh?
[student] No.
[teacher] No.  So why don’t we find another group?  Okay, you are doing this together.  Student D, doing this together.
[teacher] Why don’t you go down there and work with Student A [inaudible].
[teacher] Student S, Student T and Student S.
[teacher] Yeah, I just told him –
[teacher] It’s okay, it’s okay.  You already have the materials, so that’s fine.
[student] [Inaudible] that part and that –
[teacher] Well, how are you gonna know what that measurement is?
[student] Oh, yeah.
[teacher] No. <<<
[student] [Inaudible].
[teacher] What you want to do is make your measure – your imaginary lines at joints.",True,0.7,"Student says 'Oh, yeah' and teacher says just 'No.' One-word dismissal. Context suggests the student had an incorrect idea about measurement but teacher doesn't explain why."
267,359,No.,358,I don’t think it is.,no_start,"[teacher] Well, how are you gonna know what that measurement is?
[student] Oh, yeah.
[teacher] No.
[student] [Inaudible].
[teacher] What you want to do is make your measure – your imaginary lines at joints.
[student] Oh, like right here?
[teacher] Yeah, but you probably want to use the ruler.
[teacher] You’ll probably want to use your ruler to make your – your lines.  Boys and girls, you need to use your ruler when you’re making your dividing lines.  That way you know your dividing lines are straight.
[teacher] Wait, wait.
[student] I don’t think it is.
[teacher] No. <<<
[student] See.
[teacher] No, it’s not.  What is that?",True,0.65,Student says 'I don't think it is' about a shape identification. Teacher says just 'No.' One-word confirmation that student is wrong but without explanation. Student text is somewhat ambiguous.
267,365,No.,364,.,no_start,"[teacher] Yeah, but you probably want to use the ruler.
[teacher] You’ll probably want to use your ruler to make your – your lines.  Boys and girls, you need to use your ruler when you’re making your dividing lines.  That way you know your dividing lines are straight.
[teacher] Wait, wait.
[student] I don’t think it is.
[teacher] No.
[student] See.
[teacher] No, it’s not.  What is that?
[student] [Inaudible].
[teacher] Okay, look, this is what we could do.  Let’s look right here. What are you working on, Student H?  You want to come over here and work?  Sorry.  If you were to put a line straight through here, then what?  If we were to draw this line straight through here and continue this line, what shape is that?
[student] [Inaudible].
[teacher] No. <<<
[student] Hexagon.  No, not a hexagon, but I seen it on the alligator.
[teacher] What is it?  Parallelogram.  And if we were to erase this one and bring it straight out, what is that shape right there?",True,0.75,Student text is inaudible ('.') and teacher says just 'No.' One-word dismissal with no scaffolding.
267,388,No.,387,Square.,no_start,"[teacher] Very good, Student T.  Good job.
[teacher] Good job, boys.  Looks like you all – yeah.  Good job.
[student] We’re trying to find another place we could divide.  We can’t divide that because this side is bigger than that side.
[student] Why don’t we just start?
[teacher] Is it?  Two, two, two and two?
[student] Oh, yeah, we can do that.
[teacher] Do you need to?  What shape is that right there?
[multiple students] Rhombus.
[teacher] Or a –
[student] Square.
[teacher] No. <<<
[student] Parallelogram.
[teacher] Parallelogram.",True,0.8,Student says 'Square' (incorrect shape identification). Teacher says just 'No.' One-word dismissal. Another student immediately provides the correct answer.
267,397,No.,396,Right here?,no_start,"[student] Square.
[teacher] No.
[student] Parallelogram.
[teacher] Parallelogram.
[student] Oh, yeah, now I see it.
[teacher] Good job.
[teacher] Okay, let me give you all a hint.  If I were you, I would form my rectangles first.
[student] Oh, okay.
[teacher] So where would you form a rectangle?
[student] Right here?
[teacher] No. <<<
[student] That would equal a trapezoid.
[teacher] Do you have any ideas, Student M?",True,0.75,Student says 'Right here?' about where to form a rectangle. Teacher says just 'No.' One-word dismissal without explaining why that location doesn't work.
297,237,No.,236,Area?,no_start,"[student] Oh.
[teacher] Now, you want to – see, this is the way you want to do this. You’re going to fold this like this.  You’re going to fold this side up like this.  You’re going to fold these flaps on the inside like this and put it up and then you see, tape it like that.
[student] Oh.
[teacher] See that?
[student] I need to tape it on the inside?
[teacher] Uh-huh.  It’s probably going to get a little tricky when you get down to your last one. Who is almost finished with their cube?  Okay.
[student] I need a last piece of tape for the last one.
[teacher] Well here’s one right here.
[teacher] All right.  With your cube what are you going to find first? Who can tell me?  With your cube.
[student] Area?
[teacher] No. <<<
[multiple students] Perimeter.
[teacher] Perimeter?  Perimeter is measure in what type of units?",True,0.7,"Student says 'Area?' for what to find first with a cube. Teacher says just 'No.' One-word dismissal, and other students provide the answer."
315,411,No it’s not.,410,It’s on the top.,no_start,"[teacher] You go this way, you have to walk to the ladder, so this would be 2 cause you walked over 2 and you climbed up 8 this would be 2, 8.
[student] Oh I was thinking.
[teacher] You can’t go up you go over and then up.
[student] I didn’t know that.
[teacher] Student H doesn’t have one?
[student] No she took that one but I don’t have one.
[teacher] Can I see your um, [Inaudible] Okay did you fix it?
[student] No.
[teacher] That’s not fixed. No that’s not on a corner that’s in a line. The corners
[student] It’s on the top.
[teacher] No it’s not. <<<
[student] Oh.
[teacher] Isn’t this a corner? Not here that’s not a corner, that’s not a corner. You have to write them right on the corners. So when I go over I know exactly where you are can you fix those please?",True,0.7,Student says 'It's on the top' about coordinate placement. Teacher says 'No it's not.' Brief dismissal. Teacher does follow up in the next turn with explanation but the immediate response is just a dismissal.
333,44,No. Nine minus six.,43,Four.,no_start,"[teacher] It’s okay.  We’ll get it in a minute.
[student] [Inaudible]
[teacher] Nine minus six is what?
[student] I don’t – I just looked at that.  I was just writing.
[teacher] Okay.  So you’re gonna fix it?
[student] Mm hmm.
[teacher] So what’s wrong with it?
[student] It’s – it –
[teacher] No.  Don’t erase it.  What’s nine minus six?
[student] Four.
[teacher] No.  Nine minus six. <<<
[student] Three.
[teacher] Plus five.",True,0.85,"Student gives wrong math answer (four for 9-6), teacher dismisses with 'No' and just repeats the problem without engaging with reasoning"
339,467,No. It’s not six.,466,Nine.,no_start,"[teacher] What’s four times -- what’s four times four?
[student] Eight.
[teacher] No.  What’s four times four?
[student] Oh, 16.
[teacher] Four times five?
[student] 20.
[teacher] Four times six?
[student] Seven.
[teacher] Four times six?
[student] Nine.
[teacher] No.  It’s not six. <<<
[student] Six.
[teacher] Oh, four times six you mean?  I’m sorry.  You’re right.  Is what?  That’s not what it is.  What is four times six?",True,0.7,"Student gives wrong answer, teacher dismisses with 'No. It's not six.' - cryptic/confusing response that doesn't engage with student's reasoning; context shows teacher later apologizes for confusion"
365,84,No. Student A?,83,Four.,no_start,"[teacher] Because some students already have skates.  So first we need to figure out how many students need skates.  So we don't wanna have to charge them for skates when they already have skates.
[student] So you have to subtract something.
[teacher] Mm-hmm, yeah.  So let's start with Mr. P's class.  So it says that he has 16 students and if we look back on our givens, half of the students have skates.  So this is where I want you to use your ones cubes.  Count out 16 cubes.  One cube will represent each student.  So on Mr. P's class we're trying to figure out how many of his students need skates. Some of you may already know what half of 16 is from our work that we've done with fractions.  So that's what we're trying to figure out.  So if you have half that means you're splitting them into two groups.  So once you have your 16 counted out, split them into two groups that are equal to see how much half is.  So half of the class has skates, and then the other half doesn't.  So we need to figure out how much half is.  I wanna see who can do that. Student T?
[student] 8.
[teacher] Half is 16 is 8.  So does everyone have their cubes split into two groups of 8?
[multiple students] Yes.
[teacher] So we know that means half of his class has skates and then half doesn't.  So that means 8 students need skates in Mr. P's class.  So you might wanna jot this down on your cost of skates side so that we know that 8 students need skates in Mr. P's class.  Mr. P's class, we had said that half of his students have skates and then the other half don't.  So Mr. H's class, Mr. H's class has 19 students.  And in our givens it says how many students have skates.  Who can tell me?  By looking back at our givens, Student E?
[student] Five.
[teacher] Five.  So, five students in Mrs. H's class have skates.  So how are we gonna figure out how many need skates?  Who can tell me?  How many students are gonna need skates in Mrs. H's class?  What do we need to do?  She has 19 in all, 5 of them have skates.  So how many don't?  Do you have a –
[student] Four.
[teacher] No.  Student A? <<<
[student] 14.
[teacher] So what did you do, Student A?",True,0.9,"Student gives wrong math answer, teacher dismisses with 'No' and immediately calls on another student without engaging with reasoning"
394,494,"No, it’s not B.",493,"Oh, okay, I got it.",no_start,"[teacher] They shouldn’t be, so choose another game and I’ll look at it in a little while, but they should be – look on the back. See if it’s on the back of the folder.
[student] It looks like a [inaudible].
[student] So, I am a triangle, would you answer with these?
[teacher] Yep.  1 through 6, you’re gonna answer using the top, the letters.  So, all you have to do is write the letter.
[student] Oh.
[teacher] For example, Number 1, I have two sides that are the same length and one right angle.  Okay.  Well, look up at the top and find a triangle that has two sides that are the same –
[student] And one right angle.
[teacher] – and one right angle.  And what letter is it?
[student] B.
[student] Oh, okay, I got it.
[teacher] No, it’s not B. <<<
[student] I bet it’s A.
[teacher] Look at –",True,0.75,"Teacher dismisses with 'No, it's not B' without explaining why; short dismissal of math answer with no engagement with reasoning"
394,583,"No, it’s not.",582,It’s the angle .,no_start,"[student] Yeah.
[teacher] B?  Okay.  Number 4, I have no equal sides.
[student] E.
[teacher] All of my angles are acute.
[student] Yeah.
[teacher] E, that’s correct.  5, all of my sides are different lengths and I have an obtuse angle.
[student] D.
[teacher] Uh-huh.  And then, 6, two of my sides are the same length.  One of my angles is greater than a right angle.  So, that means?
[student] C.
[student] It’s the angle [inaudible].
[teacher] No, it’s not. <<<
[student] It’s C.
[teacher] Look it.  Listen.  One of my angles is greater than a right angle.  So, it is not a right angle; it’s greater than a right angle.  So, what would it have to be?",True,0.85,"Student offers math answer about angles, teacher dismisses with bare 'No, it's not' - no explanation or scaffolding provided"
434,185,No.,184,10.,no_start,"[teacher] 500.  And as a decimal, we haven’t done this yet.  How do you think we would write that as a decimal?
[student] 0 and 2,500.
[teacher] 2,500, now say this, ten – ten thousandths, right?  Not just thousandths, because we went over one more place.  Right here is thousands, and this is ten thousandths.  We won’t really get to all that today, but if you want to shade yours in like we did on ours, go ahead.
[student] Oh, percent?  2500 percent.
[teacher] Now what did we say?  What’s the highest a percent can go?
[student] 100 percent.
[student] 25 percent.
[teacher] It’s 25 percent.  The highest we can go is 100 percent.  So even though we add more boxes, we just make it smaller and smaller, the percent always looks the same. turn that fraction into a percent, or would we reduce that or make lowest terms on that fraction?
[teacher] We would, right?  We would make lowest terms.  If we crossed out this zero, we could get rid of this zero, right?  And if we get rid of this zero, we can get rid of this zero. Now what do we have?  25 out of what?
[student] 10.
[teacher] No. <<<
[student] 100.
[teacher] 100.  Which is what percent?",True,0.9,"Student gives wrong math answer (10), teacher dismisses with bare 'No.' and no explanation or scaffolding"
